image_id,error_space,error_type,error_rate,seed,bpp,psnr,ssim,ms_ssim,lpips,decode_failed
house,latent,additive,0.0,231,0.1231689453125,20.382789611816406,0.5095870494842529,0.8705809712409973,0.09549139440059662,False
house,latent,additive,0.0,232,0.1231689453125,20.38161849975586,0.5092198252677917,0.8701232671737671,0.0966886430978775,False
house,latent,additive,0.0,233,0.1231689453125,20.395263671875,0.5084071159362793,0.8699636459350586,0.09919389337301254,False
house,latent,additive,0.0,234,0.1231689453125,20.3752498626709,0.5084317922592163,0.8696728944778442,0.09733154624700546,False
house,latent,additive,0.0,235,0.1231689453125,20.34153175354004,0.5078904032707214,0.8705184459686279,0.09708620607852936,False
house,latent,additive,5.0,231,0.1231689453125,20.36924171447754,0.5096158385276794,0.870530366897583,0.09698783606290817,False
house,latent,additive,5.0,232,0.1231689453125,20.306846618652344,0.5062441825866699,0.869838535785675,0.09660132229328156,False
house,latent,additive,5.0,233,0.1231689453125,20.376298904418945,0.5085423588752747,0.8702302575111389,0.09737778455018997,False
house,latent,additive,5.0,234,0.1231689453125,20.33383560180664,0.5063134431838989,0.8696041703224182,0.09912781417369843,False
house,latent,additive,5.0,235,0.1231689453125,20.401962280273438,0.5104408264160156,0.8705496788024902,0.09757973998785019,False
house,latent,additive,10.0,231,0.1231689453125,20.368330001831055,0.5096519589424133,0.8705493211746216,0.09688298404216766,False
house,latent,additive,10.0,232,0.1231689453125,20.307727813720703,0.5063730478286743,0.8699735999107361,0.09676726162433624,False
house,latent,additive,10.0,233,0.1231689453125,20.369918823242188,0.5086545944213867,0.8702909350395203,0.09728199243545532,False
house,latent,additive,10.0,234,0.1231689453125,20.33290672302246,0.506288468837738,0.8696544170379639,0.09915684163570404,False
house,latent,additive,10.0,235,0.1231689453125,20.39679718017578,0.5103778839111328,0.8704742193222046,0.09778735041618347,False
house,latent,additive,20.0,231,0.1231689453125,20.36062240600586,0.5093964338302612,0.8705705404281616,0.09590595215559006,False
house,latent,additive,20.0,232,0.1231689453125,20.308237075805664,0.5063747763633728,0.8701971769332886,0.09754480421543121,False
house,latent,additive,20.0,233,0.1231689453125,20.360994338989258,0.5082218647003174,0.8702938556671143,0.0971798524260521,False
house,latent,additive,20.0,234,0.1231689453125,20.321945190429688,0.5057774782180786,0.8694543242454529,0.09868825227022171,False
house,latent,additive,20.0,235,0.1231689453125,20.380496978759766,0.5101244449615479,0.8704271912574768,0.09833974391222,False
house,latent,additive,50.0,231,0.1231689453125,20.059314727783203,0.4984571039676666,0.8627856969833374,0.10344815999269485,False
house,latent,additive,50.0,232,0.1231689453125,20.072216033935547,0.49693307280540466,0.8650550246238708,0.10337992757558823,False
house,latent,additive,50.0,233,0.1231689453125,20.066089630126953,0.49685531854629517,0.8630688190460205,0.10174809396266937,False
house,latent,additive,50.0,234,0.1231689453125,19.99078941345215,0.49390730261802673,0.8596690893173218,0.10252304375171661,False
house,latent,additive,50.0,235,0.1231689453125,20.030963897705078,0.4991701543331146,0.8632858991622925,0.106867216527462,False
house,latent,additive,100.0,231,0.1231689453125,16.46053695678711,0.3812345266342163,0.7242351174354553,0.2651975154876709,False
house,latent,additive,100.0,232,0.1231689453125,16.576295852661133,0.377006471157074,0.730082631111145,0.2694495916366577,False
house,latent,additive,100.0,233,0.1231689453125,16.372146606445312,0.3709013760089874,0.7231914401054382,0.2819366157054901,False
house,latent,additive,100.0,234,0.1231689453125,16.27138328552246,0.37449541687965393,0.7136402726173401,0.3321842849254608,False
house,latent,additive,100.0,235,0.1231689453125,16.306772232055664,0.37061169743537903,0.7240120768547058,0.26488369703292847,False
flower,latent,additive,0.0,231,0.1256103515625,26.86296272277832,0.8322466611862183,0.9580706357955933,0.049539849162101746,False
flower,latent,additive,0.0,232,0.1256103515625,26.84600830078125,0.8329550623893738,0.9578471183776855,0.05007195472717285,False
flower,latent,additive,0.0,233,0.1256103515625,26.761138916015625,0.8317589163780212,0.9578225016593933,0.04978909716010094,False
flower,latent,additive,0.0,234,0.1256103515625,26.81365203857422,0.8318821787834167,0.957831084728241,0.05061134696006775,False
flower,latent,additive,0.0,235,0.1256103515625,26.744413375854492,0.8314140439033508,0.9578243494033813,0.050312917679548264,False
flower,latent,additive,5.0,231,0.1256103515625,26.718969345092773,0.8317801356315613,0.9577943086624146,0.051088057458400726,False
flower,latent,additive,5.0,232,0.1256103515625,26.716171264648438,0.8318317532539368,0.9580684900283813,0.0505622997879982,False
flower,latent,additive,5.0,233,0.1256103515625,26.73011589050293,0.8307212591171265,0.957714319229126,0.05063457041978836,False
flower,latent,additive,5.0,234,0.1256103515625,26.794546127319336,0.8312146663665771,0.9578200578689575,0.05020039156079292,False
flower,latent,additive,5.0,235,0.1256103515625,26.791736602783203,0.8332993984222412,0.9582982659339905,0.04886405169963837,False
flower,latent,additive,10.0,231,0.1256103515625,26.71267318725586,0.8316172957420349,0.9577544927597046,0.05103510990738869,False
flower,latent,additive,10.0,232,0.1256103515625,26.716766357421875,0.8317440152168274,0.958033561706543,0.05058871954679489,False
flower,latent,additive,10.0,233,0.1256103515625,26.717716217041016,0.8306292295455933,0.9576570987701416,0.050771161913871765,False
flower,latent,additive,10.0,234,0.1256103515625,26.793392181396484,0.831256628036499,0.9578043818473816,0.05026135593652725,False
flower,latent,additive,10.0,235,0.1256103515625,26.784847259521484,0.8331902623176575,0.9582634568214417,0.04890746623277664,False
flower,latent,additive,20.0,231,0.1256103515625,26.67859649658203,0.8312655687332153,0.9575641751289368,0.051231540739536285,False
flower,latent,additive,20.0,232,0.1256103515625,26.711158752441406,0.8313919901847839,0.9578992128372192,0.05045684054493904,False
flower,latent,additive,20.0,233,0.1256103515625,26.670249938964844,0.8301419615745544,0.9574561715126038,0.051297739148139954,False
flower,latent,additive,20.0,234,0.1256103515625,26.770992279052734,0.8310225009918213,0.9576174020767212,0.05057404190301895,False
flower,latent,additive,20.0,235,0.1256103515625,26.755111694335938,0.8327457308769226,0.9581314921379089,0.04929472506046295,False
flower,latent,additive,50.0,231,0.1256103515625,25.87529945373535,0.8179661631584167,0.9508316516876221,0.05826853588223457,False
flower,latent,additive,50.0,232,0.1256103515625,26.193971633911133,0.8207882046699524,0.9524343013763428,0.057117994874715805,False
flower,latent,additive,50.0,233,0.1256103515625,25.823156356811523,0.8177977800369263,0.9513396620750427,0.06044505536556244,False
flower,latent,additive,50.0,234,0.1256103515625,26.04789924621582,0.8196982145309448,0.9509602189064026,0.0600406676530838,False
flower,latent,additive,50.0,235,0.1256103515625,26.069873809814453,0.8204301595687866,0.9523054957389832,0.05768253654241562,False
flower,latent,additive,100.0,231,0.1256103515625,19.75217056274414,0.6422948837280273,0.832770586013794,0.24673032760620117,False
flower,latent,additive,100.0,232,0.1256103515625,20.454980850219727,0.6521064043045044,0.8362097144126892,0.24198594689369202,False
flower,latent,additive,100.0,233,0.1256103515625,19.6981201171875,0.6483062505722046,0.8362463712692261,0.22841298580169678,False
flower,latent,additive,100.0,234,0.1256103515625,19.713382720947266,0.6379961967468262,0.8268761038780212,0.28139668703079224,False
flower,latent,additive,100.0,235,0.1256103515625,20.489948272705078,0.6667260527610779,0.8517923355102539,0.23692196607589722,False
house,latent,additive,0.0,231,0.1231689453125,20.409221649169922,0.5102559924125671,0.8706039190292358,0.09774210304021835,False
house,latent,additive,0.0,232,0.1231689453125,20.40522575378418,0.5095278024673462,0.8703012466430664,0.09808607399463654,False
house,latent,additive,0.0,233,0.1231689453125,20.358905792236328,0.5080375075340271,0.8699702024459839,0.09704780578613281,False
house,latent,additive,0.0,234,0.1231689453125,20.367630004882812,0.5079509019851685,0.8697035312652588,0.09744385629892349,False
house,latent,additive,0.0,235,0.1231689453125,20.367023468017578,0.5079938173294067,0.870438277721405,0.09534572064876556,False
house,latent,additive,5.0,231,0.1231689453125,20.36924171447754,0.5096158385276794,0.870530366897583,0.09698783606290817,False
house,latent,additive,5.0,232,0.1231689453125,20.306846618652344,0.5062441825866699,0.869838535785675,0.09660132229328156,False
house,latent,additive,5.0,233,0.1231689453125,20.376298904418945,0.5085423588752747,0.8702302575111389,0.09737778455018997,False
house,latent,additive,5.0,234,0.1231689453125,20.33383560180664,0.5063134431838989,0.8696041703224182,0.09912781417369843,False
house,latent,additive,5.0,235,0.1231689453125,20.401962280273438,0.5104408264160156,0.8705496788024902,0.09757973998785019,False
house,latent,additive,10.0,231,0.1231689453125,20.368330001831055,0.5096519589424133,0.8705493211746216,0.09688298404216766,False
house,latent,additive,10.0,232,0.1231689453125,20.307727813720703,0.5063730478286743,0.8699735999107361,0.09676726162433624,False
house,latent,additive,10.0,233,0.1231689453125,20.369918823242188,0.5086545944213867,0.8702909350395203,0.09728199243545532,False
house,latent,additive,10.0,234,0.1231689453125,20.33290672302246,0.506288468837738,0.8696544170379639,0.09915684163570404,False
house,latent,additive,10.0,235,0.1231689453125,20.39679718017578,0.5103778839111328,0.8704742193222046,0.09778735041618347,False
house,latent,additive,20.0,231,0.1231689453125,20.36062240600586,0.5093964338302612,0.8705705404281616,0.09590595215559006,False
house,latent,additive,20.0,232,0.1231689453125,20.308237075805664,0.5063747763633728,0.8701971769332886,0.09754480421543121,False
house,latent,additive,20.0,233,0.1231689453125,20.360994338989258,0.5082218647003174,0.8702938556671143,0.0971798524260521,False
house,latent,additive,20.0,234,0.1231689453125,20.321945190429688,0.5057774782180786,0.8694543242454529,0.09868825227022171,False
house,latent,additive,20.0,235,0.1231689453125,20.380496978759766,0.5101244449615479,0.8704271912574768,0.09833974391222,False
house,latent,additive,50.0,231,0.1231689453125,20.059314727783203,0.4984571039676666,0.8627856969833374,0.10344815999269485,False
house,latent,additive,50.0,232,0.1231689453125,20.072216033935547,0.49693307280540466,0.8650550246238708,0.10337992757558823,False
house,latent,additive,50.0,233,0.1231689453125,20.066089630126953,0.49685531854629517,0.8630688190460205,0.10174809396266937,False
house,latent,additive,50.0,234,0.1231689453125,19.99078941345215,0.49390730261802673,0.8596690893173218,0.10252304375171661,False
house,latent,additive,50.0,235,0.1231689453125,20.030963897705078,0.4991701543331146,0.8632858991622925,0.106867216527462,False
house,latent,additive,100.0,231,0.1231689453125,16.46053695678711,0.3812345266342163,0.7242351174354553,0.2651975154876709,False
house,latent,additive,100.0,232,0.1231689453125,16.576295852661133,0.377006471157074,0.730082631111145,0.2694495916366577,False
house,latent,additive,100.0,233,0.1231689453125,16.372146606445312,0.3709013760089874,0.7231914401054382,0.2819366157054901,False
house,latent,additive,100.0,234,0.1231689453125,16.27138328552246,0.37449541687965393,0.7136402726173401,0.3321842849254608,False
house,latent,additive,100.0,235,0.1231689453125,16.306772232055664,0.37061169743537903,0.7240120768547058,0.26488369703292847,False
